LICS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4557886|http://www.computer.org/csdl/proceedings/lics/2008/3183/00/index.html;978-0-7695-3183-0;conf/lics/2008;2014-11-21;IEEE Computer Society;N/A;Proceedings of the Twenty-Third Annual IEEE Symposium on Logic in Computer Science, LICS 2008, 24-27 June 2008, Pittsburgh, PA, USA;N/A;2008.0;Pittsburgh,PA,USA
PAAMS (Workshops);Fernando Lopes 0001|Javier Bajo|Kasper Hallenborg|Nayat Sánchez Pi|Néstor Darío Duque-Méndez|Pawel Pawlewski|Vicente J. Botti|Vicente Julián;https://doi.org/10.1007/978-3-319-19033-4;978-3-319-19032-7;conf/paams/2015w;2019-02-07;Springer;Communications in Computer and Information Science;Highlights of Practical Applications of Agents, Multi-Agent Systems, and Sustainability - The PAAMS Collection - International Workshops of PAAMS 2015, Salamanca, Spain, June 3-4, 2015. Proceedings;524;2015.0;Spain
NTII;N/A;N/A;N/A;conf/ntii/2008;2008-12-08;N/A;N/A;Proceedings of the International Workshop on New Trends in Information Integration, NTII 2008, Auckland, New Zealand, August 23, 2008;N/A;2008.0;Auckland,New Zealand
ITNG;Shahram Latifi;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6821068|http://www.computer.org/csdl/proceedings/itng/2014/3187/00/index.html;978-1-4799-3187-3;conf/itng/2014;2015-07-01;IEEE Computer Society;N/A;11th International Conference on Information Technology: New Generations, ITNG 2014, Las Vegas, NV, USA, April 7-9, 2014;N/A;2014.0;Las Vegas,NV,USA
AIMS;Anna Sperotto|Burkhard Stiller|Guillaume Doyen|Marinos Charalambides|Steven Latré;https://doi.org/10.1007/978-3-662-43862-6;978-3-662-43861-9;conf/aims/2014;2017-05-21;Springer;Lecture Notes in Computer Science;Monitoring and Securing Virtualized Networks and Services - 8th IFIP WG 6.6 International Conference on Autonomous Infrastructure, Management, and Security, AIMS 2014, Brno, Czech Republic, June 30 - July 3, 2014. Proceedings;8508;2014.0;Czech Republic
KnowProS@IJCAI;Enrico Pontelli|Roman Barták|Thomas Leo McCluskey;http://ceur-ws.org/Vol-1648|http://nbn-resolving.de/urn:nbn:de:0074-1648-1;N/A;conf/ijcai/2016knowpros;2016-08-05;CEUR-WS.org;CEUR Workshop Proceedings;Proceedings of the Workshop on Knowledge-based Techniques for Problem Solving and Reasoning co-located with 25th International Joint Conference on Artificial Intelligence (IJCAI 2016), New York City, USA, July 10, 2016.;1648;2016.0;New York City,USA
ISMIR 2013;Alceu de Souza Britto Jr.|Fabien Gouyon|Simon Dixon;N/A;978-0-615-90065-0;conf/ismir/2013;2013-12-05;N/A;N/A;Proceedings of the 14th International Society for Music Information Retrieval Conference, ISMIR 2013, Curitiba, Brazil, November 4-8, 2013;N/A;2013.0;Brazil
NEUROTECHNIX;Aldo Faisal|Antonio Pedotti|Luís Azevedo;http://www.scitepress.org/DigitalLibrary/ProceedingsDetails.aspx?ID=LSX39Y5LMNs=;978-989-758-270-7;conf/neurotechnix/2017;2017-12-13;SciTePress;N/A;Proceedings of the 5th International Congress on Neurotechnology, Electronics and Informatics, NEUROTECHNIX 2017, Funchal, Madeira, Portugal, October 30-31, 2017.;N/A;2017.0;Madeira,Portugal
AMIA;N/A;http://knowledge.amia.org/59310-amia-1.2741865;N/A;conf/amia/2015;2016-09-29;AMIA;N/A;AMIA 2015, American Medical Informatics Association Annual Symposium, San Francisco, CA, USA, November 14-18, 2015;N/A;2015.0;AMIA,San Francisco,CA,USA
COSADE;Sylvain Guilley;https://doi.org/10.1007/978-3-319-64647-3|https://www.wikidata.org/entity/Q58764890;978-3-319-64646-6|978-3-319-64647-3;conf/cosade/2017;2018-11-24;Springer;Lecture Notes in Computer Science;Constructive Side-Channel Analysis and Secure Design - 8th International Workshop, COSADE 2017, Paris, France, April 13-14, 2017, Revised Selected Papers;10348;2017.0;COSADE,Paris,France
PRO-VE;Alexandra A. Pereira Klen|Hamideh Afsarmanesh|Luis M. Camarinha-Matos;https://doi.org/10.1007/978-3-642-23330-2;978-3-642-23329-6;conf/ifip5-5/2011;2017-05-21;Springer;IFIP Advances in Information and Communication Technology;Adaptation and Value Creating Collaborative Networks - 12th IFIP WG 5.5 Working Conference on Virtual Enterprises, PRO-VE 2011, São Paulo, Brazil, October 17-19, 2011. Proceedings;362;2011.0;São Paulo,Brazil
Mathematical Methods of Specification and Synthesis of Software Systems;Klaus P. Jantke|Wolfgang Bibel;https://doi.org/10.1007/3-540-16444-8;3-540-16444-8;conf/aii/1985;2017-05-19;Springer;Lecture Notes in Computer Science;Mathematical Methods of Specification and Synthesis of Software Systems '85, Proceedings of the International Spring School, Wendisch-Rietz, GDR, April 22-26, 1985;215;1986.0;GDR
PPIG;N/A;http://ppig.org/workshops/ppig-2003-15th-annual-workshop;N/A;conf/ppig/2003;2018-06-12;Psychology of Programming Interest Group;N/A;Proceedings of the 15th Annual Workshop of the Psychology of Programming Interest Group, PPIG 2003, Keele, UK, April 8-10, 2003;N/A;2003.0;Keele,UK
HMWC;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7323433;978-1-4673-7629-7;conf/hmwc/2015;2016-02-13;IEEE;N/A;International Workshop on High Mobility Wireless Communications, HMWC 2015, Xi'an, China, October 21-23, 2015;N/A;2015.0;HMWC,Xi'an,China
ICINCO-RA;Jean-Louis Ferrier|Joaquim Filipe|Juan Andrade-Cetto;N/A;978-989-674-000-9;conf/icinco/2009ra;2009-09-14;INSTICC Press;N/A;ICINCO 2009, Proceedings of the 6th International Conference on Informatics in Control, Automation and Robotics, Volume Robotics and Automation, Milan, Italy, July 2-5, 2009;N/A;2009.0;Italy
ICDE;Guy M. Lohman|Johannes Gehrke|Kyuseok Shim|Sang Kyun Cha|Wolfgang Lehner;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7109453|https://www.computer.org/csdl/proceedings/icde/2015/7964/00/index.html;978-1-4799-7964-6;conf/icde/2015;2016-04-25;IEEE Computer Society;N/A;31st IEEE International Conference on Data Engineering, ICDE 2015, Seoul, South Korea, April 13-17, 2015;N/A;2015.0;Seoul,South Korea
IWOST-1;Steffen Hölldobler|Yanchun Liang 0001;http://ceur-ws.org/Vol-1339|http://nbn-resolving.de/urn:nbn:de:0074-1339-5;N/A;conf/iwost/2015;2016-05-30;CEUR-WS.org;CEUR Workshop Proceedings;Proceedings of the 1st International Workshop on Semantic Technologies (IWOST), Changchun, China, March 9-12, 2015.;1339;2015.0;Changchun,China
ARCADE@CADE;Dmitriy Traytel|Giles Reger;http://www.easychair.org/publications/volume/ARCADE_2017;N/A;conf/cade/2017arcade;2018-01-16;EasyChair;EPiC Series in Computing;ARCADE 2017, 1st International Workshop on Automated Reasoning: Challenges, Applications, Directions, Exemplary Achievements, Gothenburg, Sweden, 6th August 2017;51;2017.0;ARCADE,Gothenburg,Sweden
VEHITS;António Pascoal|Markus Helfert|Oleg Yu. Gusikhin;N/A;978-989-758-242-4;conf/vehits/2017;2017-06-14;SciTePress;N/A;Proceedings of the 3rd International Conference on Vehicle Technology and Intelligent Transport Systems, VEHITS 2017, Porto, Portugal, April 22-24, 2017.;N/A;2017.0;Porto,Portugal
Advanced Course: Operating Systems;Anita K. Jones|Brian Randell|Gerald J. Popek|Hans-Rüdiger Wiehle|Holger Opderbeck|Jerome H. Saltzer|Jim Gray 0001|Klaus Lagally|Michael J. Flynn;https://doi.org/10.1007/3-540-08755-9;3-540-08755-9;conf/ac/1978os;2017-11-06;Springer;Lecture Notes in Computer Science;Operating Systems, An Advanced Course;60;1978.0;N/A
MDA;Petra Perner;N/A;978-3-942952-21-7;conf/massdata/2013;2016-06-23;ibai-publishing;N/A;Advances in Mass Data Analysis of Images and Signals in Medicine, Biotechnology, Chemistry and Food Industry, 8th International Conference, MDA 2013, New York, USA, July 2013, Proceedings;N/A;2013.0;Images,Signals,New York,USA
Logic, Language and Computation;Masahiko Sato 0001|Masami Hagiya|Neil D. Jones;http://www.worldcat.org/oclc/30030690|https://doi.org/10.1007/BFb0032390;0-387-57935-4;conf/birthday/1994takasu;2017-10-28;Springer;Lecture Notes in Computer Science;Logic, Language and Computation, Festschrift in Honor of Satoru Takasu;792;1994.0;N/A
STC;Cristina Nita-Rotaru|Jean-Pierre Seifert|Shouhuai Xu;N/A;978-1-60558-295-5;conf/ccs/2008stc;2008-11-11;ACM;N/A;Proceedings of the 3rd ACM Workshop on Scalable Trusted Computing, STC 2008, Alexandria, VA, USA, October 31, 2008;N/A;2008.0;Alexandria,VA,USA
ImmersiveMe@MM;Graham Thomas|Paula Viana|Sharon Strover|Teresa Chambel|V. Michael Bove Jr.;https://doi.org/10.1145/2660579;978-1-4503-3122-7;conf/mm/2014immersiveme;2018-11-06;ACM;N/A;Proceedings of the 2nd ACM International Workshop on Immersive Media Experiences, ImmersiveMe '14, Orlando, Florida, USA, November 7, 2014;N/A;2014.0;Orlando,Florida,USA
DBSec;Ernesto Damiani|Peng Liu;https://doi.org/10.1007/11805588;3-540-36796-9;conf/dbsec/2006;2017-05-26;Springer;Lecture Notes in Computer Science;Data and Applications Security XX, 20th Annual IFIP WG 11.3 Working Conference on Data and Applications Security, Sophia Antipolis, France, July 31-August 2, 2006, Proceedings;4127;2006.0;France
IDC;Costin Badica|Michele Malgeri|Mohammed Essaaidi;https://doi.org/10.1007/978-3-642-15211-5;978-3-642-15210-8;conf/idc/2010;2017-05-26;N/A;N/A;Intelligent Distributed Computing IV - Proceedings of the 4th International Symposium on Intelligent Distributed Computing - IDC 2010, Tangier, Morocco, September 2010;315;2010.0;Morocco
ATMOS;Giuseppe F. Italiano|Marie Schmidt;http://www.dagstuhl.de/dagpub/978-3-939897-99-6;978-3-939897-99-6;conf/atmos/2015;2015-09-14;Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik;OASICS;15th Workshop on Algorithmic Approaches for Transportation Modelling, Optimization, and Systems, ATMOS 2015, September 17, 2015, Patras, Greece;48;2015.0;Greece
WINE;Fan Chung Graham|Xiaotie Deng;https://doi.org/10.1007/978-3-540-77105-0;978-3-540-77104-3;conf/wine/2007;2017-06-02;Springer;Lecture Notes in Computer Science;Internet and Network Economics, Third International Workshop, WINE 2007, San Diego, CA, USA, December 12-14, 2007, Proceedings;4858;2007.0;San Diego,CA, USA
Wireless Health;Robert McCray|William J. Kaiser;http://dl.acm.org/citation.cfm?id=2448096;978-1-4503-1760-3;conf/wh/2012;2014-02-24;ACM;N/A;Wireless Health 2012, WH '12, La Jolla, CA, USA, October 22 - 25, 2012;N/A;2012.0;La Jolla,CA,USA
NIPS;Thomas G. Dietterich|Todd K. Leen|Volker Tresp;http://papers.nips.cc/book/advances-in-neural-information-processing-systems-13-2000;N/A;conf/nips/2000;2014-12-11;MIT Press;N/A;Advances in Neural Information Processing Systems 13, Papers from Neural Information Processing Systems (NIPS) 2000, Denver, CO, USA;N/A;2001.0;Denver,CO,USA
RTAS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7106274|https://www.computer.org/csdl/proceedings/rtas/2015/8603/00/index.html;978-1-4799-8603-3;conf/rtas/2015;2016-05-02;IEEE Computer Society;N/A;21st IEEE Real-Time and Embedded Technology and Applications Symposium, Seattle, WA, USA, April 13-16, 2015;N/A;2015.0;Seattle,WA,USA
ACISP;Lynn Margaret Batten|Reihaneh Safavi-Naini;https://doi.org/10.1007/11780656;3-540-35458-1;conf/acisp/2006;2017-06-02;Springer;Lecture Notes in Computer Science;Information Security and Privacy, 11th Australasian Conference, ACISP 2006, Melbourne, Australia, July 3-5, 2006, Proceedings;4058;2006.0;Melbourne,Australia
EUROCRYPT (1);Elisabeth Oswald|Marc Fischlin;https://doi.org/10.1007/978-3-662-46800-5|https://www.wikidata.org/entity/Q58764975;978-3-662-46799-2;conf/eurocrypt/2015-1;2018-11-24;Springer;Lecture Notes in Computer Science;Advances in Cryptology - EUROCRYPT 2015 - 34th Annual International Conference on the Theory and Applications of Cryptographic Techniques, Sofia, Bulgaria, April 26-30, 2015, Proceedings, Part I;9056;2015.0;Sofia,Bulgaria
MVHI;Honghua Tan;N/A;978-0-7695-4009-2;conf/mvhi/2010;2010-08-30;IEEE Computer Soceity;N/A;2010 International Conference on Machine Vision and Human-machine Interface, MVHI 2010, Kaifeng, China, April 24-25, 2010;N/A;2010.0;China
DSV-IS;François Bodart|Jean Vanderdonckt;N/A;3-211-82900-8;conf/dsvis/1996;2006-03-30;Springer;N/A;Design, Specification and Verification of Interactive Systems'96, Proceedings of the Third International Eurographics Workshop, June 5-7, 1996, Namur, Belgium;N/A;1996.0;Belgium
FOAL;Mario Südholt;N/A;978-1-60558-452-2;conf/foal/2009;2009-04-14;ACM;N/A;Proceedings of the 8th Workshop on Foundations of Aspect-Oriented Languages, FOAL 2009, Charlottesville, Virginia, USA, March 2, 2009;N/A;2009.0;Charlottesville,Virginia,USA
AST;Daniel Hoffman|Dianxiang Xu|John Hughes;http://dl.acm.org/citation.cfm?id=2663608|http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6220303|https://www.computer.org/csdl/proceedings/ast/2012/1821/00/index.html;978-1-4673-1821-1;conf/icse/2012ast;2016-05-03;IEEE Computer Society;N/A;7th International Workshop on Automation of Software Test, AST 2012, Zurich, Switzerland, June 2-3, 2012;N/A;2012.0;Zurich,Switzerland
PolTAL;Adam Przepiórkowski|Maciej Ogrodniczuk;https://doi.org/10.1007/978-3-319-10888-9;978-3-319-10887-2;conf/tal/2014;2017-05-24;Springer;Lecture Notes in Computer Science;Advances in Natural Language Processing - 9th International Conference on NLP, PolTAL 2014, Warsaw, Poland, September 17-19, 2014. Proceedings;8686;2014.0;Warsaw,Poland
DAC;N/A;http://dl.acm.org/citation.cfm?id=800270;N/A;conf/dac/1967;2012-03-04;ACM;N/A;Proceedings of the 4th Design Automation Conference, DAC '67, Los Angeles, California, USA, June 19-22, 1967;N/A;1967.0;Los Angeles,California,USA
BioNLP;Bonnie L. Webber|Dina Demner-Fushman|John Pestian|Jun'ichi Tsujii|Kevin Bretonnel Cohen|Sophia Ananiadou;http://aclweb.org/anthology/W08-06|https://aclanthology.info/volumes/proceedings-of-the-workshop-on-current-trends-in-biomedical-natural-language-processing;978-1-932432-11-4;conf/bionlp/2008;2018-06-20;Association for Computational Linguistics;N/A;Proceedings of the Workshop on Current Trends in Biomedical Natural Language Processing, BioNLP 2008, Columbus, Ohio, USA, June 19, 2008;N/A;2008.0;Columbus,Ohio,USA
EICS;Célia Martinie|Gaëlle Calvary|Jeffrey Nichols|José Creissac Campos|José Luís Silva|Nuno Nunes 0001|Pedro Campos 0001;https://doi.org/10.1145/3102113;978-1-4503-5083-9;conf/eics/2017;2018-11-06;ACM;N/A;Proceedings of the ACM SIGCHI Symposium on Engineering Interactive Computing Systems, EICS 2017, Lisbon, Portugal, June 26-29, 2017;N/A;2017.0;Lisbon,Portugal
APSEC;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=10689|http://www.computer.org/csdl/proceedings/apsec/2005/2465/00/index.html;0-7695-2465-6;conf/apsec/2005;2014-11-25;IEEE Computer Society;N/A;12th Asia-Pacific Software Engineering Conference (APSEC 2005), 15-17 December 2005, Taipei, Taiwan;N/A;2005.0;APSEC,Taipei,Taiwan
Kurt Gödel Colloquium;Alexander Leitsch|Daniele Mundici|Georg Gottlob;https://doi.org/10.1007/3-540-63385-5;3-540-63385-5;conf/kgc/1997;2017-05-22;Springer;Lecture Notes in Computer Science;Computational Logic and Proof Theory, 5th Kurt Gödel Colloquium, KGC'97, Vienna, Austria, August 25-29, 1997, Proceedings;1289;1997.0;KGC'97,Vienna,Austria
WDIA;Dmitry B. Goldgof|Olga Regina Pereira Bellon|Takeshi Oishi|Xiaoyi Jiang 0001;https://doi.org/10.1007/978-3-642-40303-3;978-3-642-40302-6;conf/wdia/2012;2017-08-06;Springer;Lecture Notes in Computer Science;Advances in Depth Image Analysis and Applications - International Workshop, WDIA 2012, Tsukuba, Japan, November 11, 2012, Revised Selected and Invited Papers;7854;2013.0;Tsukuba,Japan
INTRUST;Allan Tomlinson|Chris J. Mitchell;https://doi.org/10.1007/978-3-642-35371-0;978-3-642-35370-3|978-3-642-35371-0;conf/intrust/2012;2017-06-04;Springer;Lecture Notes in Computer Science;Trusted Systems, 4th International Conference, INTRUST 2012, London, UK, December 17-18, 2012. Proceedings;7711;2012.0;London,UK
Spatial Cognition;Christian Freksa|Christopher Habel|Karl Friedrich Wender|Wilfried Brauer;https://doi.org/10.1007/3-540-45460-8;3-540-67584-1;conf/spatialCognition/2000;2017-05-24;Springer;Lecture Notes in Computer Science;Spatial Cognition II, Integrating Abstract Theories, Empirical Studies, Formal Methods, and Practical Applications;1849;2000.0;N/A
WOSP@JCDL;N/A;https://doi.org/10.1145/3127526;N/A;conf/jcdl/2017wosp;2018-11-06;ACM;N/A;Proceedings of the 6th International Workshop on Mining Scientific Publications, WOSP@JCDL 2017, Toronto, ON, Canada, June 19, 2017;N/A;2017.0;Toronto,ON,Canada
AMLTA;Abdel-Badeeh M. Salem|Aboul Ella Hassanien|Rabie Ramadan|Tai-Hoon Kim;https://doi.org/10.1007/978-3-642-35326-0;978-3-642-35325-3;conf/amlta/2012;2017-06-01;Springer;Communications in Computer and Information Science;Advanced Machine Learning Technologies and Applications - First International Conference, AMLTA 2012, Cairo, Egypt, December 8-10, 2012. Proceedings;322;2012.0;Cairo,Egypt
ICRA;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6895053;N/A;conf/icra/2014;2014-10-07;IEEE;N/A;2014 IEEE International Conference on Robotics and Automation, ICRA 2014, Hong Kong, China, May 31 - June 7, 2014;N/A;2014.0;Hong Kong,China
DSN Workshops;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6597028|http://www.computer.org/csdl/proceedings/dsn-w/2013/0181/00/index.html;978-1-4799-0181-4;conf/dsn/2013w;2016-03-31;IEEE Computer Society;N/A;43rd Annual IEEE/IFIP Conference on Dependable Systems and Networks Workshop, DSN Workshops 2013, Budapest, Hungary, June 24-27, 2013;N/A;2013.0;Budapest,Hungary
Evo Workshops;Xin Yao 0001;https://doi.org/10.1007/3-540-60154-6;3-540-60154-6;conf/evoW/1994;2017-05-22;Springer;Lecture Notes in Computer Science;Process in Evolutionary Computation, AI'93 and AI'94 Workshops on Evolutionary Computation, Melbourne, Victoria, Australia, November 16, 1993, Armidale, NSW, Australia, November 21-22, 1994, Selected Papers;956;1995.0;Melbourne,Victoria,Australia,Armidale,NSW,Australia
PDSE;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4670|http://www.computer.org/csdl/proceedings/pdse/1997/8043/00/index.html;0-8186-8043-1;conf/pdse/1997;2016-06-01;IEEE Computer Society;N/A;International Symposium on Software Engineering for Parallel and Distributed Systems, PDSE 1997, Boston, MA, USA, May 17-18, 1997;N/A;1997.0;Boston,MA,USA
LIMITS;Barath Raghavan|Bonnie A. Nardi|Daniel Pargman;https://doi.org/10.1145/2926676;978-1-4503-4260-5;conf/limits/2016;2018-11-06;ACM;N/A;Proceedings of the Second Workshop on Computing within Limits, LIMITS 2016, Irvine, CA, USA, June 8-10, 2016;N/A;2016.0;CA,USA
SIMPDA;María Teresa Gómez López|Maurice van Keulen|Paolo Ceravolo;http://ceur-ws.org/Vol-2270|http://nbn-resolving.de/urn:nbn:de:0074-2270-3;N/A;conf/simpda/2018;2018-12-19;CEUR-WS.org;CEUR Workshop Proceedings;Proceedings of the 8th International Symposium on Data-driven Process Discovery and Analysis (SIMPDA 2018), Seville, Spain, December 13-14, 2018.;2270;2018.0;Seville,Spain
Gaussian Processes in Practice;Anton Schwaighofer|Joaquin Quiñonero Candela|Neil D. Lawrence;http://jmlr.org/proceedings/papers/v1/;N/A;journals/jmlr/2006gpp;2014-09-11;JMLR.org;JMLR Proceedings;Gaussian Processes in Practice, Bletchley Park, Bletchley, UK, June 12-13, 2006;1;2007.0;Bletchley Park,UK
PerCom Workshops;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6805350|https://www.computer.org/csdl/proceedings/percomw/2014/2736/00/index.html;978-1-4799-2736-4;conf/percom/2014w;2019-02-14;IEEE Computer Society;N/A;2014 IEEE International Conference on Pervasive Computing and Communication Workshops, PerCom 2014 Workshops, Budapest, Hungary, March 24-28, 2014;N/A;2014.0;Budapest,Hungary
